ride_name,type,design,scale,park_name,ride_status,ride_url,park_url,opened,closed,opened2,closed2,yro_best,yrc_best
scenic_railway,wood,sit_down,NA,lakeside_amusement_park,defunct,https://rcdb.com/2280.htm,https://rcdb.com/4575.htm,NA,NA,NA,NA,NA,NA
derby_racer,wood,sit_down,NA,lakeside_amusement_park,defunct,https://rcdb.com/2281.htm,https://rcdb.com/4575.htm,NA,NA,NA,NA,NA,NA
velvet_coaster,wood,sit_down,NA,lakeside_amusement_park,defunct,https://rcdb.com/3481.htm,https://rcdb.com/4575.htm,NA,NA,NA,NA,NA,NA
silver_bullet,steel,sit_down,extreme,frontier_city,operating,https://rcdb.com/153.htm,https://rcdb.com/4559.htm,19860718,NA,19860718,NA,1986,NA
wildcat,wood,sit_down,thrill,frontier_city,operating,https://rcdb.com/155.htm,https://rcdb.com/4559.htm,19910420,NA,19910420,NA,1991,NA
diamond_back,steel,sit_down,extreme,frontier_city,operating,https://rcdb.com/586.htm,https://rcdb.com/4559.htm,19940500,NA,19940511,NA,1994,NA
steel_lasso,steel,suspended,family,frontier_city,operating,https://rcdb.com/4191.htm,https://rcdb.com/4559.htm,20080718,NA,20080718,NA,2008,NA
frankies_mine_train,steel,sit_down,family,frontier_city,operating,https://rcdb.com/16589.htm,https://rcdb.com/4559.htm,20190525,NA,20190525,NA,2019,NA
wild_kitty,steel,sit_down,kiddie,frontier_city,defunct,https://rcdb.com/9344.htm,https://rcdb.com/4559.htm,20130000,20180000,20131111,20181111,2013,2018
excalibur,steel,sit_down,thrill,frontier_city,defunct,https://rcdb.com/1451.htm,https://rcdb.com/4559.htm,NA,NA,NA,NA,NA,NA
flitzer,steel,sit_down,thrill,frontier_city,defunct,https://rcdb.com/3283.htm,https://rcdb.com/4559.htm,19740000,00000000,19741111,NA,1974,NA
wild_mouse,steel,sit_down,thrill,frontier_city,defunct,https://rcdb.com/3284.htm,https://rcdb.com/4559.htm,NA,NA,NA,NA,NA,NA
mad_mouse,steel,sit_down,thrill,frontier_city,defunct,https://rcdb.com/3423.htm,https://rcdb.com/4559.htm,19590000,00000000,19591111,NA,1959,NA
nightmare_mine,steel,sit_down,thrill,frontier_city,defunct,https://rcdb.com/3951.htm,https://rcdb.com/4559.htm,19991111,20000000,19991111,20001111,1999,2000
wild_kitty,steel,sit_down,kiddie,frontier_city,defunct,https://rcdb.com/156.htm,https://rcdb.com/4559.htm,19910000,20120000,19911111,20121111,1991,2012
nightmare_mine,steel,sit_down,thrill,frontier_city,defunct,https://rcdb.com/157.htm,https://rcdb.com/4559.htm,19800000,00000000,19801111,NA,1980,NA
comet,wood,sit_down,family,waldameer,operating,https://rcdb.com/377.htm,https://rcdb.com/4646.htm,19510000,NA,19511111,NA,1951,NA
ravine_flyer_3,steel,sit_down,family,waldameer,operating,https://rcdb.com/654.htm,https://rcdb.com/4646.htm,20000000,NA,20001111,NA,2000,NA
steel_dragon,steel,sit_down,thrill,waldameer,operating,https://rcdb.com/2657.htm,https://rcdb.com/4646.htm,20040702,NA,20040702,NA,2004,NA
ravine_flyer_ii,wood,sit_down,extreme,waldameer,operating,https://rcdb.com/3917.htm,https://rcdb.com/4646.htm,20080517,NA,20080517,NA,2008,NA
whirlwind,steel,sit_down,family,waldameer,operating,https://rcdb.com/17691.htm,https://rcdb.com/4646.htm,20200703,NA,20200703,NA,2020,NA
figure_eight,wood,sit_down,NA,waldameer,defunct,https://rcdb.com/2865.htm,https://rcdb.com/4646.htm,19020000,19370000,19021111,19371111,1902,1937
scenic_railway,wood,sit_down,NA,waldameer,defunct,https://rcdb.com/2866.htm,https://rcdb.com/4646.htm,19070000,19190000,19071111,19191111,1907,1919
ravine_flyer,wood,sit_down,NA,waldameer,defunct,https://rcdb.com/2173.htm,https://rcdb.com/4646.htm,19220000,19380000,19221111,19381111,1922,1938
cyclops,wood,sit_down,extreme,mt_olympus_water_and_theme_park,operating,https://rcdb.com/161.htm,https://rcdb.com/4561.htm,19950000,NA,19951111,NA,1995,NA
pegasus,wood,sit_down,family,mt_olympus_water_and_theme_park,operating,https://rcdb.com/279.htm,https://rcdb.com/4561.htm,19960000,NA,19961111,NA,1996,NA
zeus,wood,sit_down,extreme,mt_olympus_water_and_theme_park,operating,https://rcdb.com/280.htm,https://rcdb.com/4561.htm,19970607,NA,19970607,NA,1997,NA
little_titans,steel,sit_down,family,mt_olympus_water_and_theme_park,operating,https://rcdb.com/711.htm,https://rcdb.com/4561.htm,20000000,NA,20001111,NA,2000,NA
hades_360,wood,sit_down,extreme,mt_olympus_water_and_theme_park,operating,https://rcdb.com/2667.htm,https://rcdb.com/4561.htm,20050514,NA,20050514,NA,2005,NA
opa,steel,sit_down,thrill,mt_olympus_water_and_theme_park,defunct,https://rcdb.com/3386.htm,https://rcdb.com/4561.htm,20060318,20140306,20060318,20140306,2006,2014
dive_to_atlantis,steel,sit_down,thrill,mt_olympus_water_and_theme_park,defunct,https://rcdb.com/2397.htm,https://rcdb.com/4561.htm,20040000,20070000,20041111,20071111,2004,2007
wild_thing,steel,sit_down,extreme,wild_waves_theme_and_water_park,operating,https://rcdb.com/447.htm,https://rcdb.com/4690.htm,NA,NA,NA,NA,NA,NA
kiddie_coaster,steel,sit_down,family,wild_waves_theme_and_water_park,operating,https://rcdb.com/643.htm,https://rcdb.com/4690.htm,NA,NA,NA,NA,NA,NA
klondike_gold_rusher,steel,sit_down,thrill,wild_waves_theme_and_water_park,operating,https://rcdb.com/1658.htm,https://rcdb.com/4690.htm,NA,NA,NA,NA,NA,NA
timberhawk_ride_of_prey,wood,sit_down,extreme,wild_waves_theme_and_water_park,operating,https://rcdb.com/1862.htm,https://rcdb.com/4690.htm,NA,NA,NA,NA,NA,NA
kiddie_coaster,steel,sit_down,kiddie,wild_waves_theme_and_water_park,defunct,https://rcdb.com/2768.htm,https://rcdb.com/4690.htm,NA,NA,NA,NA,NA,NA
jack_rabbit,wood,sit_down,NA,seabreeze,operating,https://rcdb.com/227.htm,https://rcdb.com/4583.htm,19200000,NA,19201111,NA,1920,NA
bobsleds,steel,sit_down,family,seabreeze,operating,https://rcdb.com/228.htm,https://rcdb.com/4583.htm,19540000,NA,19541111,NA,1954,NA
bear_trax,steel,sit_down,family,seabreeze,operating,https://rcdb.com/570.htm,https://rcdb.com/4583.htm,19970000,NA,19971111,NA,1997,NA
whirlwind,steel,sit_down,thrill,seabreeze,operating,https://rcdb.com/2315.htm,https://rcdb.com/4583.htm,20040000,NA,20041111,NA,2004,NA
figure_eight,wood,sit_down,NA,seabreeze,defunct,https://rcdb.com/3991.htm,https://rcdb.com/4583.htm,19030000,19150000,19031111,19151111,1903,1915
wild_cat,wood,sit_down,NA,seabreeze,defunct,https://rcdb.com/3992.htm,https://rcdb.com/4583.htm,19260000,19350000,19261111,19351111,1926,1935
jack_n_jill_scenic,wood,sit_down,NA,seabreeze,defunct,https://rcdb.com/3993.htm,https://rcdb.com/4583.htm,19210000,19300000,19211111,19301111,1921,1930
greyhound,wood,sit_down,NA,seabreeze,defunct,https://rcdb.com/3994.htm,https://rcdb.com/4583.htm,19160000,19330000,19161111,19331111,1916,1933
unknown,steel,sit_down,kiddie,seabreeze,defunct,https://rcdb.com/15255.htm,https://rcdb.com/4583.htm,NA,NA,NA,NA,NA,NA
bunny_rabbit,steel,sit_down,kiddie,seabreeze,defunct,https://rcdb.com/229.htm,https://rcdb.com/4583.htm,19850000,19960000,19851111,19961111,1985,1996
quantum_loop,steel,sit_down,extreme,seabreeze,defunct,https://rcdb.com/454.htm,https://rcdb.com/4583.htm,19940000,20030000,19941111,20031111,1994,2003
matterhorn_bobsleds,steel,sit_down,thrill,disneyland,operating,https://rcdb.com/200.htm,https://rcdb.com/4571.htm,NA,NA,NA,NA,NA,NA
space_mountain,steel,sit_down,family,disneyland,operating,https://rcdb.com/201.htm,https://rcdb.com/4571.htm,NA,NA,NA,NA,NA,NA
big_thunder_mountain_railroad,steel,sit_down,thrill,disneyland,operating,https://rcdb.com/202.htm,https://rcdb.com/4571.htm,NA,NA,NA,NA,NA,NA
chip_and_dalesgadget_coaster,steel,sit_down,family,disneyland,operating,https://rcdb.com/295.htm,https://rcdb.com/4571.htm,NA,NA,NA,NA,NA,NA
revenge_of_the_mummy,steel,sit_down,extreme,universal_studios_florida,operating,https://rcdb.com/2232.htm,https://rcdb.com/4736.htm,20040521,NA,20040521,NA,2004,NA
hollywood_rip_ride_rockit,steel,sit_down,extreme,universal_studios_florida,operating,https://rcdb.com/3866.htm,https://rcdb.com/4736.htm,20090000,NA,20091111,NA,2009,NA
harry_potter_and_the_escape_from_gringotts,steel,sit_down,thrill,universal_studios_florida,operating,https://rcdb.com/11887.htm,https://rcdb.com/4736.htm,20140708,NA,20140708,NA,2014,NA
woody_woodpeckers_nuthouse_coaster,steel,sit_down,family,universal_studios_florida,sbno,https://rcdb.com/563.htm,https://rcdb.com/4736.htm,19990313,NA,19990313,NA,1999,NA
kiddie_coaster,steel,sit_down,family,family_kingdom_amusement_park,operating,https://rcdb.com/336.htm,https://rcdb.com/4619.htm,NA,NA,NA,NA,NA,NA
swamp_fox,wood,sit_down,thrill,family_kingdom_amusement_park,operating,https://rcdb.com/337.htm,https://rcdb.com/4619.htm,NA,NA,NA,NA,NA,NA
twist_n_shout,steel,sit_down,thrill,family_kingdom_amusement_park,operating,https://rcdb.com/11396.htm,https://rcdb.com/4619.htm,NA,NA,NA,NA,NA,NA
dragon,steel,sit_down,family,family_kingdom_amusement_park,operating,https://rcdb.com/20756.htm,https://rcdb.com/4619.htm,NA,NA,NA,NA,NA,NA
toboggan,steel,sit_down,family,family_kingdom_amusement_park,defunct,https://rcdb.com/14692.htm,https://rcdb.com/4619.htm,NA,NA,NA,NA,NA,NA
unknown,steel,sit_down,NA,yesterland_farm,under_constr,https://rcdb.com/21144.htm,https://rcdb.com/9263.htm,NA,NA,NA,NA,NA,NA
fort_yesterland,steel,sit_down,kiddie,yesterland_farm,operating,https://rcdb.com/7436.htm,https://rcdb.com/9263.htm,NA,NA,NA,NA,NA,NA
santas_runaway_sleigh,steel,sit_down,kiddie,yesterland_farm,operating,https://rcdb.com/9153.htm,https://rcdb.com/9263.htm,NA,NA,NA,NA,NA,NA
texasauras,steel,sit_down,family,yesterland_farm,operating,https://rcdb.com/19604.htm,https://rcdb.com/9263.htm,NA,NA,NA,NA,NA,NA
serpent,steel,sit_down,thrill,niagara_amusement_park_and_splash_world,under_constr,https://rcdb.com/19225.htm,https://rcdb.com/4732.htm,NA,NA,NA,NA,NA,NA
miner_mike,steel,sit_down,family,niagara_amusement_park_and_splash_world,under_constr,https://rcdb.com/20892.htm,https://rcdb.com/4732.htm,NA,NA,NA,NA,NA,NA
silver_comet,wood,sit_down,thrill,niagara_amusement_park_and_splash_world,operating,https://rcdb.com/548.htm,https://rcdb.com/4732.htm,NA,NA,NA,NA,NA,NA
silver_comet,wood,sit_down,thrill,niagara_amusement_park_and_splash_world,operating,https://rcdb.com/548.htm,https://rcdb.com/4732.htm,NA,NA,NA,NA,NA,NA
wildcat,steel,sit_down,thrill,niagara_amusement_park_and_splash_world,defunct,https://rcdb.com/414.htm,https://rcdb.com/4732.htm,NA,NA,NA,NA,NA,NA
orient_express,steel,sit_down,kiddie,niagara_amusement_park_and_splash_world,defunct,https://rcdb.com/668.htm,https://rcdb.com/4732.htm,NA,NA,NA,NA,NA,NA
maxs_doggy_dog_coaster,steel,sit_down,family,niagara_amusement_park_and_splash_world,defunct,https://rcdb.com/1735.htm,https://rcdb.com/4732.htm,NA,NA,NA,NA,NA,NA
dragon,steel,sit_down,family,niagara_amusement_park_and_splash_world,defunct,https://rcdb.com/2620.htm,https://rcdb.com/4732.htm,NA,NA,NA,NA,NA,NA
little_dipper,steel,sit_down,kiddie,niagara_amusement_park_and_splash_world,defunct,https://rcdb.com/2621.htm,https://rcdb.com/4732.htm,NA,NA,NA,NA,NA,NA
crazy_mouse,steel,sit_down,thrill,niagara_amusement_park_and_splash_world,defunct,https://rcdb.com/2983.htm,https://rcdb.com/4732.htm,NA,NA,NA,NA,NA,NA
orient_express,steel,sit_down,family,niagara_amusement_park_and_splash_world,defunct,https://rcdb.com/16516.htm,https://rcdb.com/4732.htm,NA,NA,NA,NA,NA,NA
galaxy_spin,steel,sit_down,thrill,fun_spot_america,operating,https://rcdb.com/9207.htm,https://rcdb.com/6373.htm,20110702,NA,20110702,NA,2011,NA
kiddie_coaster,steel,sit_down,family,fun_spot_america,operating,https://rcdb.com/10425.htm,https://rcdb.com/6373.htm,20120203,NA,20120203,NA,2012,NA
mine_blower,wood,sit_down,extreme,fun_spot_america,operating,https://rcdb.com/14554.htm,https://rcdb.com/6373.htm,20170623,NA,20170623,NA,2017,NA
hurricane,steel,sit_down,family,fun_spot_america,operating,https://rcdb.com/17758.htm,https://rcdb.com/6373.htm,20191224,NA,20191224,NA,2019,NA
kiddie_coaster,steel,sit_down,kiddie,fun_spot_america,defunct,https://rcdb.com/4113.htm,https://rcdb.com/6373.htm,20090000,20120100,20091111,20120111,2009,2012
texas_tornado,steel,sit_down,extreme,wonderland_amusement_park,operating,https://rcdb.com/254.htm,https://rcdb.com/4594.htm,NA,NA,NA,NA,NA,NA
mouse_trap,steel,sit_down,thrill,wonderland_amusement_park,operating,https://rcdb.com/255.htm,https://rcdb.com/4594.htm,NA,NA,NA,NA,NA,NA
cyclone,steel,sit_down,thrill,wonderland_amusement_park,operating,https://rcdb.com/256.htm,https://rcdb.com/4594.htm,NA,NA,NA,NA,NA,NA
hornet,steel,sit_down,thrill,wonderland_amusement_park,operating,https://rcdb.com/3513.htm,https://rcdb.com/4594.htm,NA,NA,NA,NA,NA,NA
spin_o_saurus,steel,sit_down,family,wonderland_amusement_park,defunct,https://rcdb.com/16437.htm,https://rcdb.com/4594.htm,NA,NA,NA,NA,NA,NA
little_dipper,steel,sit_down,kiddie,wonderland_amusement_park,defunct,https://rcdb.com/3412.htm,https://rcdb.com/4594.htm,NA,NA,NA,NA,NA,NA
hot_tamales,steel,sit_down,family,casino_pier,operating,https://rcdb.com/2262.htm,https://rcdb.com/4624.htm,20030000,NA,20031111,NA,2003,NA
pirates_hideaway,steel,sit_down,thrill,casino_pier,operating,https://rcdb.com/3619.htm,https://rcdb.com/4624.htm,20070529,NA,20070529,NA,2007,NA
hydrus,steel,sit_down,extreme,casino_pier,operating,https://rcdb.com/14231.htm,https://rcdb.com/4624.htm,20170506,NA,20170506,NA,2017,NA
xolo_loca,steel,sit_down,family,casino_pier,operating,https://rcdb.com/19268.htm,https://rcdb.com/4624.htm,20210818,NA,20210818,NA,2021,NA
jet_star,steel,sit_down,thrill,casino_pier,defunct,https://rcdb.com/344.htm,https://rcdb.com/4624.htm,19700000,20000000,19701111,20001111,1970,2000
wizards_cavern,steel,sit_down,family,casino_pier,defunct,https://rcdb.com/345.htm,https://rcdb.com/4624.htm,19861111,20030000,19861111,20031111,1986,2003
wild_mouse,steel,sit_down,thrill,casino_pier,defunct,https://rcdb.com/518.htm,https://rcdb.com/4624.htm,19990528,20120000,19990528,20121111,1999,2012
star_jet,steel,sit_down,thrill,casino_pier,defunct,https://rcdb.com/1477.htm,https://rcdb.com/4624.htm,20020000,20120000,20021111,20121111,2002,2012
dragon_wagon,steel,sit_down,kiddie,casino_pier,defunct,https://rcdb.com/2067.htm,https://rcdb.com/4624.htm,NA,NA,NA,NA,NA,NA
unknown,steel,sit_down,kiddie,casino_pier,defunct,https://rcdb.com/4438.htm,https://rcdb.com/4624.htm,19520000,00000000,19521111,NA,1952,NA
hells_angels,steel,sit_down,thrill,casino_pier,defunct,https://rcdb.com/6665.htm,https://rcdb.com/4624.htm,19671111,19690000,19671111,19691111,1967,1969
wild_mouse,steel,sit_down,thrill,casino_pier,defunct,https://rcdb.com/6777.htm,https://rcdb.com/4624.htm,19580000,19650000,19581111,19651111,1958,1965
toboggan,steel,sit_down,thrill,casino_pier,defunct,https://rcdb.com/12583.htm,https://rcdb.com/4624.htm,19700000,19700000,19701111,19701111,1970,1970
wild_mouse,steel,sit_down,thrill,casino_pier,defunct,https://rcdb.com/12585.htm,https://rcdb.com/4624.htm,19650000,19650000,19651111,19651111,1965,1965
wild_mouse,wood,sit_down,thrill,casino_pier,defunct,https://rcdb.com/12586.htm,https://rcdb.com/4624.htm,19660600,19660000,19660611,19661111,1966,1966
pirates_gold_rush,steel,sit_down,family,playlands_castaway_cove,operating,https://rcdb.com/6636.htm,https://rcdb.com/4675.htm,NA,NA,NA,NA,NA,NA
galeforce,steel,sit_down,extreme,playlands_castaway_cove,operating,https://rcdb.com/13346.htm,https://rcdb.com/4675.htm,NA,NA,NA,NA,NA,NA
wild_waves,steel,sit_down,thrill,playlands_castaway_cove,operating,https://rcdb.com/13355.htm,https://rcdb.com/4675.htm,NA,NA,NA,NA,NA,NA
whirlwind,steel,sit_down,family,playlands_castaway_cove,operating,https://rcdb.com/13652.htm,https://rcdb.com/4675.htm,NA,NA,NA,NA,NA,NA
roller_coaster,steel,sit_down,kiddie,playlands_castaway_cove,defunct,https://rcdb.com/18337.htm,https://rcdb.com/4675.htm,NA,NA,NA,NA,NA,NA
flitzer,steel,sit_down,thrill,playlands_castaway_cove,defunct,https://rcdb.com/407.htm,https://rcdb.com/4675.htm,NA,NA,NA,NA,NA,NA
python,steel,sit_down,extreme,playlands_castaway_cove,defunct,https://rcdb.com/682.htm,https://rcdb.com/4675.htm,NA,NA,NA,NA,NA,NA
mighty_mouse,steel,sit_down,thrill,playlands_castaway_cove,defunct,https://rcdb.com/683.htm,https://rcdb.com/4675.htm,NA,NA,NA,NA,NA,NA
sea_serpent,steel,sit_down,family,playlands_castaway_cove,defunct,https://rcdb.com/684.htm,https://rcdb.com/4675.htm,NA,NA,NA,NA,NA,NA
cliffhanger,steel,sit_down,thrill,glenwood_caverns_adventure_park,operating,https://rcdb.com/10462.htm,https://rcdb.com/6423.htm,NA,NA,NA,NA,NA,NA
wild_west_express,steel,sit_down,family,glenwood_caverns_adventure_park,operating,https://rcdb.com/10463.htm,https://rcdb.com/6423.htm,NA,NA,NA,NA,NA,NA
alpine_coaster,steel,sit_down,thrill,glenwood_caverns_adventure_park,operating,https://rcdb.com/13306.htm,https://rcdb.com/6423.htm,NA,NA,NA,NA,NA,NA
defiance,steel,sit_down,extreme,glenwood_caverns_adventure_park,operating,https://rcdb.com/19510.htm,https://rcdb.com/6423.htm,NA,NA,NA,NA,NA,NA
swiss_toboggan,steel,sit_down,thrill,little_amerricka,operating,https://rcdb.com/268.htm,https://rcdb.com/4598.htm,NA,NA,NA,NA,NA,NA
little_dipper,steel,sit_down,kiddie,little_amerricka,operating,https://rcdb.com/269.htm,https://rcdb.com/4598.htm,NA,NA,NA,NA,NA,NA
mad_mouse,steel,sit_down,thrill,little_amerricka,operating,https://rcdb.com/330.htm,https://rcdb.com/4598.htm,NA,NA,NA,NA,NA,NA
meteor,wood,sit_down,family,little_amerricka,operating,https://rcdb.com/2570.htm,https://rcdb.com/4598.htm,NA,NA,NA,NA,NA,NA
rampage,wood,sit_down,extreme,alabama_adventure_and_splash_adventure,operating,https://rcdb.com/475.htm,https://rcdb.com/4702.htm,NA,NA,NA,NA,NA,NA
centispeed,steel,sit_down,family,alabama_adventure_and_splash_adventure,operating,https://rcdb.com/12238.htm,https://rcdb.com/4702.htm,NA,NA,NA,NA,NA,NA
cheddar_chase,steel,sit_down,thrill,alabama_adventure_and_splash_adventure,operating,https://rcdb.com/19763.htm,https://rcdb.com/4702.htm,NA,NA,NA,NA,NA,NA
marvel_mania,steel,sit_down,family,alabama_adventure_and_splash_adventure,defunct,https://rcdb.com/476.htm,https://rcdb.com/4702.htm,NA,NA,NA,NA,NA,NA
zoomerang,steel,sit_down,extreme,alabama_adventure_and_splash_adventure,defunct,https://rcdb.com/2953.htm,https://rcdb.com/4702.htm,NA,NA,NA,NA,NA,NA
wacky_worm,steel,sit_down,family,jolly_roger_amusement_park,operating,https://rcdb.com/1844.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
wildcat,steel,sit_down,thrill,jolly_roger_amusement_park,operating,https://rcdb.com/12205.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
barracuda,steel,sit_down,thrill,jolly_roger_amusement_park,operating,https://rcdb.com/17311.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
unknown,steel,sit_down,kiddie,jolly_roger_amusement_park,defunct,https://rcdb.com/19016.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
sea_serpent,steel,sit_down,kiddie,jolly_roger_amusement_park,defunct,https://rcdb.com/12875.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
wildcat,steel,sit_down,thrill,jolly_roger_amusement_park,defunct,https://rcdb.com/116.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
dragon,steel,sit_down,family,jolly_roger_amusement_park,defunct,https://rcdb.com/596.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
king_kobra,steel,sit_down,extreme,jolly_roger_amusement_park,defunct,https://rcdb.com/638.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
time_twister,steel,sit_down,extreme,jolly_roger_amusement_park,defunct,https://rcdb.com/1363.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
wild_mouse,steel,sit_down,thrill,jolly_roger_amusement_park,defunct,https://rcdb.com/1815.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
firecracker,steel,sit_down,thrill,jolly_roger_amusement_park,defunct,https://rcdb.com/2249.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
gallassia,steel,sit_down,NA,jolly_roger_amusement_park,defunct,https://rcdb.com/2602.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
looping_star,steel,sit_down,extreme,jolly_roger_amusement_park,defunct,https://rcdb.com/3910.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
racing,steel,sit_down,thrill,jolly_roger_amusement_park,defunct,https://rcdb.com/3911.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
avalanche,steel,sit_down,thrill,jolly_roger_amusement_park,defunct,https://rcdb.com/4259.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
millers_gold_mine,steel,sit_down,thrill,jolly_roger_amusement_park,defunct,https://rcdb.com/4294.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
sea_serpent,steel,sit_down,kiddie,jolly_roger_amusement_park,defunct,https://rcdb.com/12171.htm,https://rcdb.com/4749.htm,NA,NA,NA,NA,NA,NA
orient_express,steel,sit_down,family,palace_playland,operating,https://rcdb.com/676.htm,https://rcdb.com/4655.htm,NA,NA,NA,NA,NA,NA
sea_viper,steel,sit_down,thrill,palace_playland,operating,https://rcdb.com/15462.htm,https://rcdb.com/4655.htm,NA,NA,NA,NA,NA,NA
wipeout,steel,sit_down,family,palace_playland,operating,https://rcdb.com/15947.htm,https://rcdb.com/4655.htm,NA,NA,NA,NA,NA,NA
city_jet,steel,sit_down,thrill,palace_playland,defunct,https://rcdb.com/19874.htm,https://rcdb.com/4655.htm,NA,NA,NA,NA,NA,NA
galaxi,steel,sit_down,thrill,palace_playland,defunct,https://rcdb.com/386.htm,https://rcdb.com/4655.htm,NA,NA,NA,NA,NA,NA
cyclone,wood,sit_down,NA,palace_playland,defunct,https://rcdb.com/2138.htm,https://rcdb.com/4655.htm,NA,NA,NA,NA,NA,NA
go_gator,steel,sit_down,kiddie,palace_playland,defunct,https://rcdb.com/2442.htm,https://rcdb.com/4655.htm,NA,NA,NA,NA,NA,NA
jack_rabbit,wood,sit_down,NA,palace_playland,defunct,https://rcdb.com/3102.htm,https://rcdb.com/4655.htm,NA,NA,NA,NA,NA,NA
jumbo_jet,steel,sit_down,thrill,palace_playland,defunct,https://rcdb.com/3716.htm,https://rcdb.com/4655.htm,NA,NA,NA,NA,NA,NA
yankee_cannonball,wood,sit_down,NA,canobie_lake_park,operating,https://rcdb.com/298.htm,https://rcdb.com/4602.htm,19360000,NA,19361111,NA,1936,NA
dragon,steel,sit_down,family,canobie_lake_park,operating,https://rcdb.com/441.htm,https://rcdb.com/4602.htm,19910000,NA,19911111,NA,1991,NA
untamed,steel,sit_down,extreme,canobie_lake_park,operating,https://rcdb.com/9517.htm,https://rcdb.com/4602.htm,20110611,NA,20110611,NA,2011,NA
canobie_corkscrew,steel,sit_down,extreme,canobie_lake_park,defunct,https://rcdb.com/296.htm,https://rcdb.com/4602.htm,19870000,20210000,19871111,20211111,1987,2021
rockin_rider,steel,sit_down,thrill,canobie_lake_park,defunct,https://rcdb.com/297.htm,https://rcdb.com/4602.htm,19700000,20040000,19701111,20041111,1970,2004
mammoth_roller_coaster,wood,sit_down,NA,canobie_lake_park,defunct,https://rcdb.com/3000.htm,https://rcdb.com/4602.htm,19020000,00000000,19021111,NA,1902,NA
jr_roller_coaster,steel,sit_down,kiddie,canobie_lake_park,defunct,https://rcdb.com/3001.htm,https://rcdb.com/4602.htm,19701111,00000000,19701111,NA,1970,NA
wild_mouse,steel,sit_down,thrill,canobie_lake_park,defunct,https://rcdb.com/4071.htm,https://rcdb.com/4602.htm,NA,NA,NA,NA,NA,NA
crazy_mouse,steel,sit_down,thrill,tropic_falls_theme_park,operating,https://rcdb.com/14399.htm,https://rcdb.com/14398.htm,20170721,NA,20170721,NA,2017,NA
rollin_thunder,steel,sit_down,extreme,tropic_falls_theme_park,operating,https://rcdb.com/14400.htm,https://rcdb.com/14398.htm,20170721,NA,20170721,NA,2017,NA
southern_express,steel,sit_down,family,tropic_falls_theme_park,operating,https://rcdb.com/14779.htm,https://rcdb.com/14398.htm,20170721,NA,20170721,NA,2017,NA
midnight_flyer,steel,sit_down,family,santas_village,under_constr,https://rcdb.com/20915.htm,https://rcdb.com/4659.htm,NA,NA,NA,NA,NA,NA
rudys_rapid_transit,steel,sit_down,family,santas_village,operating,https://rcdb.com/390.htm,https://rcdb.com/4659.htm,NA,NA,NA,NA,NA,NA
poogee_penguins_spin_out,steel,sit_down,family,santas_village,operating,https://rcdb.com/13949.htm,https://rcdb.com/4659.htm,NA,NA,NA,NA,NA,NA
wildcat,steel,sit_down,thrill,adventure_park_usa,operating,https://rcdb.com/3554.htm,https://rcdb.com/5968.htm,NA,NA,NA,NA,NA,NA
wild_west_express,steel,sit_down,thrill,adventure_park_usa,operating,https://rcdb.com/12378.htm,https://rcdb.com/5968.htm,NA,NA,NA,NA,NA,NA
tumbleweed,steel,sit_down,kiddie,adventure_park_usa,operating,https://rcdb.com/12845.htm,https://rcdb.com/5968.htm,NA,NA,NA,NA,NA,NA
spinning_lady_bug_coaster,steel,sit_down,family,edaville_family_theme_park,operating,https://rcdb.com/12210.htm,https://rcdb.com/10106.htm,NA,NA,NA,NA,NA,NA
troublesome_trucks_runaway_coaster,steel,sit_down,family,edaville_family_theme_park,sbno,https://rcdb.com/12819.htm,https://rcdb.com/10106.htm,NA,NA,NA,NA,NA,NA
kersplash,steel,sit_down,thrill,edaville_family_theme_park,sbno,https://rcdb.com/11937.htm,https://rcdb.com/10106.htm,NA,NA,NA,NA,NA,NA
unknown,steel,sit_down,kiddie,edaville_family_theme_park,defunct,https://rcdb.com/10107.htm,https://rcdb.com/10106.htm,NA,NA,NA,NA,NA,NA
unknown,steel,sit_down,kiddie,edaville_family_theme_park,defunct,https://rcdb.com/14370.htm,https://rcdb.com/10106.htm,NA,NA,NA,NA,NA,NA
rattlesnake_coaster,steel,sit_down,family,adventureland,operating,https://rcdb.com/619.htm,https://rcdb.com/4676.htm,20000000,NA,20001111,NA,2000,NA
